"Incident ID","Incident Date",State,"City Or County",Address,"# Victims Injured","# Victims Killed","# Subjects-Suspects Injured","# Subjects-Suspects Killed","# Subjects-Suspects Arrested",Operations
2273939,"April 5, 2022",Tennessee,Jackson,"3470 Ridgecrest Rd Exd",0,0,0,0,1,N/A
2272234,"April 5, 2022",California,Sanger,"1045 N Bethel Ave",0,0,0,0,1,N/A
2271033,"April 5, 2022",Pennsylvania,Erie,"3325 Cherry St",1,0,0,0,1,N/A
2270605,"April 4, 2022","South Carolina",Columbia,"120 Sparkleberry Ln",0,0,0,0,1,N/A
2268375,"April 1, 2022",Michigan,"Clinton Township","18300 19 Mile Rd",0,0,0,0,1,N/A
2268432,"April 1, 2022","South Carolina",Florence,"1119 N Irby St",0,0,0,0,4,N/A
2268893,"April 1, 2022","New York","New York (Manhattan)","140 W 102nd St",0,0,0,0,0,N/A
2268451,"April 1, 2022","New York",Shortsville,"1506 NY 21",0,0,0,0,1,N/A
2268180,"April 1, 2022",Maryland,Waldorf,"10145 Berry Rd",0,0,0,0,1,N/A
2268087,"April 1, 2022",Ohio,Oberlin,"15181 OH-58",0,0,0,0,1,N/A
2272654,"April 1, 2022","New Jersey",Salem,"183 Smith St",0,0,0,0,1,N/A
2272650,"April 1, 2022","New Jersey",Salem,"219 Walnut St",0,0,0,0,1,N/A
2266969,"March 31, 2022",Pennsylvania,Philadelphia,"6701 Callowhill St",0,0,0,0,1,N/A
2267635,"March 31, 2022",Georgia,Valdosta,"2379 Copeland Rd",0,0,0,0,0,N/A
2267339,"March 31, 2022","South Carolina",Greenville,"44 Merriwoods Dr",0,1,0,0,1,N/A
2268670,"March 31, 2022",Illinois,Chicago,"1744 W Pryor Ave",0,0,0,0,1,N/A
2267749,"March 31, 2022",Alabama,"Muscle Shoals","1400 Avalon Ave",0,0,0,0,0,N/A
2266525,"March 30, 2022",Connecticut,"New Fairfield","12 Gillotti Rd",0,0,0,0,1,N/A
2266586,"March 30, 2022",Georgia,Atlanta,"45 Whitehouse Dr SW",0,0,1,0,0,N/A
2265745,"March 29, 2022",Michigan,Coopersville,"198 East St",0,0,0,0,0,N/A
2266256,"March 29, 2022",Nevada,"Las Vegas","4601 W Bonanza Rd",0,0,2,0,0,N/A
2265713,"March 29, 2022",Illinois,Rockford,"605 New England Rd",0,0,0,0,0,N/A
2265705,"March 29, 2022",Illinois,Chicago,"4316 S Princeton Ave",1,0,0,0,0,N/A
2267265,"March 29, 2022",Virginia,Appomattox,"198 Evergreen Ave",0,0,0,0,2,N/A
2266010,"March 29, 2022",Virginia,Roanoke,"1220 5th St NW",0,0,0,0,1,N/A
2265991,"March 28, 2022",Texas,"Fort Worth","9100 S Hulen St",0,0,0,0,0,N/A
2265149,"March 28, 2022",Tennessee,Nashville,"110 Gallatin Ave",0,0,0,0,1,N/A
2265938,"March 28, 2022",Texas,Brenham,"525 A H Ehrig Dr",0,0,0,0,0,N/A
2265887,"March 28, 2022",Massachusetts,Boston,"36 Winthrop St",0,0,0,0,1,N/A
2267316,"March 28, 2022",Colorado,Pueblo,"4202 CO-78",0,0,0,0,1,N/A
2266894,"March 28, 2022",Missouri,"Saint Peters","100 Dubray Dr",0,0,0,0,0,N/A
2265263,"March 28, 2022","North Carolina",Charlotte,"1825 Oakdale Rd",2,0,0,0,1,N/A
2263578,"March 26, 2022",Wisconsin,Milwaukee,"1500 block of W Kilbourn Ave",1,0,0,0,0,N/A
2263622,"March 25, 2022",Virginia,Petersburg,"3101 Johnson Rd",0,0,0,0,1,N/A
2263284,"March 25, 2022",Kentucky,Louisville,"10200 Dixie Hwy",0,0,0,0,0,N/A
2262108,"March 24, 2022",Maryland,Baltimore,"2801 N Dukeland St",0,0,0,0,1,N/A
2262413,"March 24, 2022",Virginia,Woodbridge,"15101 Blackburn Rd",0,0,0,0,1,N/A
2262374,"March 24, 2022",Virginia,Lynchburg,"591 12th St",0,0,0,0,1,N/A
2267073,"March 23, 2022",Arizona,Kingman,"W Beale St and Grandview Ave",1,0,0,0,0,N/A
2261465,"March 23, 2022",Tennessee,"Mount Juliet","1875 Golden Bear Gateway",0,0,0,0,1,N/A
2261867,"March 23, 2022",Texas,Bowie,"800 N Mill St",0,0,0,0,1,N/A
2263264,"March 23, 2022",Texas,Paris,"3250 S Church St",0,0,0,0,0,N/A
2260656,"March 22, 2022",Kansas,"Overland Park","7401 Johnson Dr",0,0,0,0,1,N/A
2260506,"March 22, 2022","New York",Bronx,"1594 Bathgate Ave",0,0,0,0,2,N/A
2267270,"March 22, 2022",Virginia,Roanoke,"Loudon Ave NW",0,0,0,0,0,N/A
2263919,"March 22, 2022",Louisiana,"Baton Rouge","Helen Barron St",0,0,0,0,1,N/A
2260249,"March 21, 2022",Wisconsin,Kenosha,"6900 60th St",0,0,0,0,1,N/A
2259755,"March 21, 2022",Louisiana,Lafayette,"400 Rue Scholastique",0,0,0,0,0,N/A
2256961,"March 18, 2022","New York",Rochester,"1801 E Main St",0,0,0,0,0,N/A
2257406,"March 18, 2022",Nevada,"Las Vegas","6600 W Erie Ave",0,0,0,0,1,N/A
2278242,"March 17, 2022",Kentucky,Louisville,"S 11th St and W Jefferson St",0,0,0,0,1,N/A
2256141,"March 16, 2022",California,Riverside,"11050 Arlington Ave",0,0,0,0,1,N/A
2254970,"March 16, 2022",Arizona,Buckeye,"20050 W Indian School Rd",0,0,0,0,1,N/A
2255453,"March 16, 2022",Kentucky,Essie,"12975 US-421",0,0,0,0,1,N/A
2254658,"March 15, 2022",Massachusetts,Boston,"9 Peacevale Rd",2,0,0,0,2,N/A
2254531,"March 15, 2022",California,"San Diego","4777 Imperial Ave",0,0,0,0,1,N/A
2254387,"March 15, 2022","South Carolina",Hopkins,"2615 Lower Richland Blvd",0,0,0,0,1,N/A
2255114,"March 15, 2022",Washington,Yakima,"611 S 44th Ave",1,1,0,0,1,N/A
2552674,"March 15, 2022",Indiana,Lafayette,"615 N 18th St",0,0,0,0,1,N/A
2255599,"March 15, 2022",Missouri,"Kansas City","8715 Holmes Rd",0,0,0,0,0,N/A
2254548,"March 15, 2022",Maryland,Baltimore,"1400 Orleans St",1,0,0,0,0,N/A
2254146,"March 14, 2022",Washington,"Moses Lake","1111 E Nelson Rd",0,0,0,0,1,N/A
2254422,"March 14, 2022","South Carolina","Boiling Springs","2251 Old Furnace Rd",0,0,0,0,1,N/A
2257530,"March 14, 2022","North Carolina","Winston Salem (Winston-salem)","1394 Thurmond St",0,0,0,0,1,N/A
2254175,"March 14, 2022",California,Placentia,"645 N Angelina Middle School",0,1,0,0,0,N/A
2252165,"March 11, 2022",California,Richmond,"5000 Valley View Rd",0,0,0,0,0,N/A
2252224,"March 11, 2022",Wisconsin,Racine,"3535 Lasalle St",0,0,0,0,1,N/A
2251319,"March 11, 2022",Florida,"Fort Lauderdale","2330 NW 12th Ct",0,0,0,0,0,N/A
2253545,"March 11, 2022",Kentucky,Louisville,"8620 Preston Hwy",0,0,0,0,0,N/A
2251908,"March 11, 2022","North Carolina",Greensboro,"201 Alma Pinnix Dr",0,0,0,0,1,N/A
2251859,"March 10, 2022","North Carolina",Nashville,"1638 S 1st St",0,0,0,0,1,N/A
2251168,"March 10, 2022",Ohio,Columbus,"546 Jack Gibbs Blvd",0,0,0,0,1,N/A
2251178,"March 10, 2022",Ohio,Cincinnati,"2981 Montana Ave",0,0,0,0,0,N/A
2251872,"March 9, 2022",Washington,Spokane,"500 W Longfellow Ave",0,0,0,0,1,N/A
2250512,"March 9, 2022",Texas,"San Antonio","8400 N Loop 1604 W",1,0,0,0,1,N/A
2250399,"March 9, 2022",Georgia,Trenton,"300 Tradition Ln",0,0,0,0,1,N/A
2250312,"March 9, 2022",Florida,"Miami Gardens","4692 NW 183rd St",2,0,0,0,3,N/A
2250847,"March 9, 2022",Florida,Kissimmee,"3055 Lake Marion Creek Rd",0,0,0,0,1,N/A
2250788,"March 9, 2022",California,"Los Angeles","3921 Selig Pl",0,0,0,0,1,N/A
2257420,"March 9, 2022",Nevada,"Las Vegas","6600 W Erie Ave",0,0,0,0,0,N/A
2250479,"March 8, 2022",Virginia,"New Kent","7365 Egypt Rd",0,0,0,0,0,N/A
2249879,"March 8, 2022",Florida,"Port Orange","1250 Reed Canal Rd",0,0,0,0,1,N/A
2250160,"March 8, 2022",Florida,Jacksonville,"590 Duval Station Rd",0,0,0,0,1,N/A
2249356,"March 7, 2022",Michigan,Belleville,"501 W Columbia Ave",0,0,0,0,0,N/A
2248847,"March 7, 2022",Ohio,Batavia,"4101 Bach Buxton Rd",0,0,0,0,1,N/A
2248522,"March 7, 2022",Iowa,"Des Moines","815 E 13th St",2,1,0,0,10,N/A
2250288,"March 7, 2022",Michigan,"Battle Creek","115 E Emmett St",0,0,0,0,1,N/A
2248763,"March 7, 2022",Virginia,Hampton,"1491 W Queen St",0,0,0,0,1,N/A
2249914,"March 7, 2022",Kentucky,Pikeville,"100 Winners Circle Dr",0,0,0,0,1,N/A
2246561,"March 4, 2022",Illinois,Edwardsville,"2 Prairie Dr",0,0,0,0,1,N/A
2246568,"March 4, 2022",Kansas,Olathe,"14545 W 127th St",2,0,1,0,1,N/A
2246961,"March 4, 2022","New Jersey",Clark,"365 Westfield Ave",0,0,0,0,1,N/A
2245928,"March 3, 2022",Illinois,Rantoul,"200 S Sheldon St",0,0,0,0,1,N/A
2245542,"March 2, 2022","North Carolina",Charlotte,"2001 Alleghany St",0,0,0,0,0,N/A
2245377,"March 2, 2022",California,"Twentynine Palms","73175 El Paseo Dr",0,0,0,0,1,N/A
2245183,"March 2, 2022",Illinois,Springfield,"2350 E Ash St",0,0,0,0,1,N/A
2248518,"March 2, 2022",Iowa,Winthrop,"414 5th St N",0,0,0,0,1,N/A
2246480,"March 2, 2022","South Carolina",Conway,"5639 US-701 N",0,0,0,0,1,N/A
2245793,"March 2, 2022",California,Antioch,"4325 Spaulding St",0,0,0,0,1,N/A
2244462,"March 1, 2022",Texas,Colleyville,"5401 Heritage Ave",0,0,0,0,2,N/A
2244265,"March 1, 2022",Florida,"Land O Lakes (Land O' Lakes)","5334 Parkway Blvd",0,0,0,0,1,N/A
2245393,"February 28, 2022",California,Stockton,"100 Doctor MLK Jr Blvd",0,0,0,0,1,N/A
2243754,"February 28, 2022","North Carolina",Parkton,"400 N Green St",0,0,0,0,0,N/A
2243658,"February 28, 2022",Nevada,Reno,"6055 Lancer St",0,0,0,0,1,N/A
2243833,"February 28, 2022","New York",Brooklyn,"1745 Fulton St",1,0,0,0,0,N/A
2241994,"February 25, 2022","North Carolina",Charlotte,"2219 Senior Dr",0,0,0,0,0,N/A
2241810,"February 25, 2022",Florida,Niceville,"800 E John Sims Pkwy",0,0,0,0,1,N/A
2242123,"February 25, 2022",Florida,Miami,"10655 SW 97th Ave",0,0,0,0,2,N/A
2242146,"February 25, 2022",Texas,Denton,"815 Cross Timber St",0,0,0,0,0,N/A
2242066,"February 25, 2022",Alabama,Huntsville,"2755 Wilson Dr",1,0,0,0,0,N/A
2244775,"February 24, 2022",Ohio,Columbus,"1500 E Broad St",0,0,0,0,1,N/A
2245160,"February 24, 2022",Wisconsin,Milwaukee,"6215 W Warnimont Ave",0,0,0,0,1,N/A
2240447,"February 23, 2022",Ohio,Youngstown,"2545 Erie St",0,0,0,0,1,N/A
2241445,"February 23, 2022",Virginia,Woodbridge,"3001 Old Bridge Rd",0,0,0,0,0,N/A
2240719,"February 23, 2022","North Carolina","Rocky Mount","1500 E Virginia St",0,0,0,0,2,N/A
2242322,"February 23, 2022",Texas,"San Antonio","500 W Formosa Blvd",0,0,0,0,1,N/A
2241276,"February 23, 2022",Florida,Naples,"4911 20th Pl SW",0,0,0,0,1,N/A
2242251,"February 23, 2022",Illinois,Chicago,"1434 N Parkside Ave",0,0,0,0,0,N/A
2240496,"February 23, 2022",Nevada,"Carson City","1111 N Saliman Rd",0,0,0,0,1,N/A
2239832,"February 22, 2022","South Carolina",Laurens,"5058 Hwy 76 W",0,0,0,0,1,N/A
2239714,"February 22, 2022",Virginia,Roanoke,"3649 Ferncliff Ave NW",0,0,0,0,0,N/A
2240232,"February 22, 2022",Maryland,Pomfret,"7775 Marshall Corner Rd",0,0,0,0,1,N/A
2239988,"February 22, 2022",Ohio,"Dayton (Kettering)","5030 Polen Dr",0,0,0,0,0,N/A
2239948,"February 22, 2022",Colorado,"Pueblo (Pueblo West)","484 S Maher Dr",0,0,0,1,0,N/A
2240712,"February 21, 2022","North Carolina",Greenville,"3300 Briarcliff Dr",0,0,0,0,0,N/A
2239847,"February 20, 2022","South Carolina",Spartanburg,"196 Wofford Campus Dr",0,0,0,0,0,N/A
2240392,"February 19, 2022",Ohio,Hilliard,"5100 Davidson Rd",0,0,0,0,0,N/A
2236873,"February 18, 2022",Massachusetts,Boston,"95 G St",0,0,0,0,1,N/A
2236685,"February 18, 2022","South Carolina",Laurens,"301 Henry St",0,0,0,0,0,N/A
2237177,"February 18, 2022",Florida,Sanford,"2701 Ridgewood Ave",0,0,0,0,1,N/A
2237479,"February 17, 2022",Florida,"Miami Gardens","3101 NW 191st St",0,0,0,0,1,N/A
2323853,"February 17, 2022",Texas,Corsicana,"3701 E State Hwy 22",0,0,0,0,2,N/A
2236283,"February 17, 2022",Virginia,Richmond,"6300 Hull Street Rd",0,0,0,0,1,N/A
2236837,"February 17, 2022",Tennessee,Memphis,"1363 E Person Ave",0,0,0,0,1,N/A
2236030,"February 16, 2022",Texas,"Mc Gregor (Mcgregor)","903 Bluebonnet Pkwy",0,0,0,0,0,N/A
2235050,"February 16, 2022",Texas,Silsbee,"1575 Hwy 96 N",0,0,0,0,0,N/A
2234936,"February 16, 2022",California,Bakersfield,"1241 G St",0,0,0,0,1,N/A
2235718,"February 16, 2022",Missouri,"Saint Louis (Kirkwood)","801 W Essex Ave",0,0,0,0,1,N/A
2235322,"February 15, 2022",California,Vacaville,"1781 Marshall Rd",0,0,0,0,1,N/A
2234434,"February 15, 2022",Texas,"Fort Worth","3700 Mighty Mite Dr",0,0,0,0,0,N/A
2250086,"February 15, 2022",Florida,Cantonment,"1771 Tate Rd",0,0,0,0,1,N/A
2235642,"February 15, 2022",Maryland,Essex,"501 Stemmers Run Rd",0,0,0,0,1,N/A
2233939,"February 14, 2022","South Carolina",Columbia,"7500 Brookfield Rd",0,0,0,0,1,N/A
2234567,"February 12, 2022","New York","Corona (Queens)","179-01 90th Ave",0,0,0,0,0,N/A
2231955,"February 11, 2022","District of Columbia",Washington,"3400 Wheeler Rd SE",1,0,0,0,0,N/A
2231904,"February 11, 2022",Tennessee,Shelbyville,"3470 US-41A",0,0,0,0,1,N/A
2354913,"February 11, 2022","New Mexico",Socorro,"1200 Michigan Ave",0,0,0,0,0,N/A
2234316,"February 11, 2022",Florida,"Daytona Beach","2700 N Oleander Ave",0,0,0,0,1,N/A
2232118,"February 11, 2022","North Carolina","Red Springs","509 N Vance St",0,0,0,0,1,N/A
2232232,"February 11, 2022",Florida,Leesburg,"1401 Yellow Jacket Way",0,0,0,0,1,N/A
2231880,"February 11, 2022",California,"Bell Gardens (Cudahy)","4811 Elizabeth St",0,0,0,0,1,N/A
2231786,"February 10, 2022",Tennessee,Nashville,"160 Antioch Pike",0,0,0,0,1,N/A
2231867,"February 10, 2022",Maryland,Baltimore,"3500 Hillen Rd",0,0,0,0,0,N/A
2231058,"February 10, 2022",Pennsylvania,Middletown,"215 Oberlin Rd",0,0,0,0,0,N/A
2231353,"February 10, 2022",Montana,Laurel,"203 E 8th St",0,0,0,0,1,N/A
2232141,"February 10, 2022",Virginia,Woodbridge,"14000 Smoketown Rd",0,0,0,0,1,N/A
2232710,"February 10, 2022",Ohio,Columbus,"2555 Briggs Rd",0,0,0,0,1,N/A
2230154,"February 9, 2022",Minnesota,Minneapolis,"N Girard Ave and N 37th Ave",1,0,0,0,0,N/A
2231656,"February 9, 2022",Georgia,"East Dublin","930 Hwy 80 E",0,0,0,0,1,N/A
2231884,"February 9, 2022",Kentucky,"Hi Hat","299 Mt Raider Dr",0,0,0,0,0,N/A
2230092,"February 9, 2022","New York",Buffalo,"1500 Elmwood Ave",2,0,0,0,1,N/A
2230403,"February 8, 2022",Texas,Raymondville,"11932 Jones St",0,0,0,0,0,N/A
2229660,"February 8, 2022","North Carolina",Greensboro,"4800 block of Chapel Ridge Dr",1,0,0,0,0,N/A
2230114,"February 8, 2022",Alabama,Seale,"4716 Old Seale Hwy",0,0,0,0,1,N/A
2229442,"February 8, 2022",Maryland,Catonsville,"421 Bloomsbury Ave",1,0,0,0,2,N/A
2230582,"February 8, 2022",Alabama,Lanett,"1301 S 8th Ave",0,0,0,0,1,N/A
2230253,"February 8, 2022",Tennessee,Murfreesboro,"802 Warrior Dr",0,0,0,0,1,N/A
2229021,"February 7, 2022",Louisiana,"Baton Rouge","6650 Cedar Grove Dr",0,0,0,0,1,N/A
2230281,"February 7, 2022",California,Tracy,"31400 S Koster Rd",0,0,0,0,1,N/A
2230135,"February 7, 2022",California,Hercules,"1900 Refugio Valley Rd",0,0,0,0,2,N/A
2236026,"February 7, 2022",Mississippi,Columbus,"2920 New Hope Rd",0,0,0,0,1,N/A
2229432,"February 7, 2022","New York",Jamestown,"301 Cole Ave",0,0,0,0,0,N/A
2229050,"February 7, 2022",Kentucky,Versailles,"100 School House Rd",0,0,0,0,1,N/A
2232847,"February 5, 2022","North Carolina",Troy,"770 Glenn Rd",0,0,0,0,0,N/A
2227008,"February 4, 2022",Alabama,Birmingham,"2800 Wilson Rd SW",1,0,0,0,0,N/A
2227030,"February 3, 2022",Georgia,Decatur,"2863 Kelley Chapel Rd",0,0,1,0,0,N/A
2235911,"February 3, 2022",Virginia,"South Boston","1 High School Cir",0,0,0,0,2,N/A
2234020,"February 2, 2022",Louisiana,Monroe,"2939 Renwick St",0,0,0,0,1,N/A
2230238,"February 2, 2022","South Carolina",Chester,"1330 J.A. Cochran Bypass",0,0,0,0,1,N/A
2225933,"February 2, 2022",Washington,Lakewood,"11023 Gravelly Lake Dr SW",0,0,0,0,1,N/A
2225828,"February 2, 2022",Virginia,Richmond,"2101 Pump Rd",0,0,0,0,1,N/A
2225531,"February 2, 2022",Arizona,Tucson,"350 S Harrison Rd",0,0,0,0,0,N/A
2224372,"February 1, 2022",Pennsylvania,"Sharon Hill","300 Calcon Hook Rd",0,0,0,0,1,N/A
2225283,"February 1, 2022",Georgia,Conyers,"2400 Granade Rd SW",0,0,0,0,1,N/A
2224245,"February 1, 2022",Virginia,Bridgewater,"403 E College St",0,2,1,0,1,N/A
2226643,"February 1, 2022",Nevada,Sparks,"2200 Primio Way",0,0,0,0,0,N/A
2224788,"February 1, 2022",Wisconsin,Milwaukee,"1801 W Olive St",5,0,0,0,1,N/A
2224712,"February 1, 2022",Virginia,Richmond,"302 Azalea Ave",0,0,0,0,1,N/A
2224205,"February 1, 2022",Minnesota,"Minneapolis (Richfield)","7450 Penn Ave S",2,1,0,0,2,N/A
2225407,"January 31, 2022","North Carolina","Elizabeth City","1064 Northside Rd",0,0,0,0,0,N/A
2231159,"January 31, 2022",Illinois,Kankakee,"2111 E Crestwood St",0,0,0,0,1,N/A
2225263,"January 31, 2022",Colorado,Fruita,"1102 Wildcat Ave",0,0,0,0,1,N/A
2225915,"January 31, 2022",Pennsylvania,Washington,"50 Scenic Dr",0,0,0,0,1,N/A
2227709,"January 31, 2022",Ohio,Columbus,"1160 Ann St",0,0,0,0,0,N/A
2223934,"January 31, 2022",Kentucky,Louisville,"4001 Herman St",0,0,0,0,1,N/A
2222746,"January 29, 2022",Wisconsin,Beloit,"1225 4th St",0,1,0,0,1,N/A
2222388,"January 29, 2022",Indiana,Indianapolis,"5401 W 71st St",0,0,0,0,1,N/A
2222122,"January 28, 2022","North Carolina",Lumberton,"3901 Fayetteville Rd",0,0,0,0,1,N/A
2221844,"January 28, 2022",Texas,"Royse City","700 FM 2642",0,0,0,0,1,N/A
2222316,"January 28, 2022",Texas,Austin,"7309 Lazy Creek Dr",0,0,0,0,2,N/A
2226624,"January 28, 2022",Nevada,Reno,"1331 E Plumb Ln",0,0,0,0,1,N/A
2222449,"January 28, 2022",Georgia,Augusta,"2530 Wheeless Rd",0,0,0,0,1,N/A
2222261,"January 28, 2022",Oklahoma,"Oklahoma City (Midwest City)","213 Elm St",0,0,0,0,1,N/A
2223798,"January 27, 2022",Tennessee,Clarksville,"241 E Pine Mountain Rd",0,0,0,0,1,N/A
2221413,"January 27, 2022",Kentucky,Louisville,"5901 Greenwood Rd",0,0,0,0,0,N/A
2221403,"January 27, 2022",California,Porterville,"465 W Olive Ave",0,0,0,0,1,N/A
2221385,"January 27, 2022",Florida,"Lake Mary","655 Longwood Lake Mary Rd",0,0,0,0,1,N/A
2221540,"January 27, 2022",Illinois,Rockford,"2929 Charles St",0,0,0,0,3,N/A
2220825,"January 26, 2022",Tennessee,Kingsport,"520 Myrtle St",0,0,0,0,1,N/A
2220806,"January 26, 2022",Kansas,"Bonner Springs","100 McDanield St",0,0,0,0,1,N/A
2220839,"January 26, 2022",Kentucky,Louisville,"5901 Greenwood Rd",0,0,0,0,0,N/A
2224672,"January 25, 2022","South Dakota","Box Elder","420 Patriot Dr",0,0,0,0,1,N/A
2219645,"January 25, 2022",Texas,Cibolo,"1300 FM1103",0,0,0,0,0,N/A
2220308,"January 25, 2022",Texas,"San Antonio","7611 Marbach Rd",0,0,0,0,0,N/A
2221109,"January 25, 2022","New York",Brockport,"350 New Campus Dr",0,0,0,0,1,N/A
2220206,"January 25, 2022",Florida,"Moore Haven","700 Terrier Pride Rd",0,0,0,0,1,N/A
2220588,"January 24, 2022",Wisconsin,Middleton,"2100 Bristol St",0,0,0,0,0,N/A
2218951,"January 23, 2022",Ohio,Ashland,"401 College Ave",0,0,0,0,1,N/A
2218177,"January 22, 2022",Nevada,"Las Vegas","4259 S Maryland Pkwy",1,0,0,0,0,N/A
2216550,"January 21, 2022",Pennsylvania,"Sharon Hill","300 Calcon Hook Rd",0,0,0,0,1,N/A
2216873,"January 21, 2022",Ohio,Columbus,"546 Jack Gibbs Blvd",0,0,0,0,1,N/A
2216656,"January 21, 2022",Maryland,Derwood,"5939 Muncaster Mill Rd",1,0,0,0,1,N/A
2217170,"January 20, 2022",Nebraska,Lincoln,"2930 S 37th St",0,0,0,0,1,N/A
2221393,"January 20, 2022",Colorado,"Grand Junction","600 N 14th St",0,0,0,0,1,N/A
2216568,"January 20, 2022",Florida,"Fort Myers","2600 Buckingham Rd",0,0,0,0,1,N/A
2219268,"January 20, 2022","North Carolina","Mount Ulla","8050 NC-801",0,0,0,0,0,N/A
2216395,"January 19, 2022",Colorado,Alamosa,"805 Craft Dr",0,0,0,0,1,N/A
2214766,"January 19, 2022",Florida,Sanford,"2701 Ridgewood Ave",1,0,0,0,1,N/A
2218181,"January 19, 2022",Arkansas,Arkadelphia,N/A,0,0,0,0,1,N/A
2214981,"January 19, 2022",Georgia,Atlanta,"551 John Wesley Dobbs Ave NE",0,0,0,0,0,N/A
2214976,"January 19, 2022",Pennsylvania,Pittsburgh,"2323 Brighton Rd",0,1,0,0,2,N/A
2216264,"January 19, 2022",Florida,"Fort Lauderdale (Oakland Park)","700 NE 56th St",0,0,0,0,1,N/A
2215486,"January 18, 2022",Arizona,Phoenix,"1750 W Thunderbird Rd",0,0,0,0,1,N/A
2214989,"January 18, 2022",Georgia,Atlanta,"929 Charles Allen Dr NE",0,0,0,0,1,N/A
2215861,"January 18, 2022",Louisiana,"Baton Rouge","3304 S Quad Dr",0,0,0,0,1,N/A
2220307,"January 18, 2022",Texas,"San Antonio","7611 Marbach Rd",0,0,0,0,0,N/A
2215096,"January 14, 2022",Georgia,Lithonia,"2440 Phillips Rd",0,0,0,0,0,N/A
2211296,"January 14, 2022",Connecticut,"New Haven","199 Wilmot Rd",0,0,0,0,1,N/A
2215857,"January 14, 2022",Louisiana,Monroe,"600 Forsythe Ave",0,0,0,0,1,N/A
2211957,"January 14, 2022",Florida,"Port Saint Lucie","1000 SW Darwin Blvd",0,0,0,0,1,N/A
2211396,"January 13, 2022",Georgia,Moultrie,"812 11th Ave NW",0,0,0,0,0,N/A
2212061,"January 13, 2022",Florida,Plantation,"6901 NW 16th St",0,0,0,0,1,N/A
2210590,"January 13, 2022",Arizona,Glendale,"9126 W Camelback Rd",0,0,0,0,1,N/A
2210049,"January 12, 2022",Virginia,Henrico,"7053 Messer Rd",0,0,0,0,0,N/A
2210756,"January 12, 2022",Michigan,Warren,"22900 Federal Ave",0,0,0,0,1,N/A
2210040,"January 11, 2022",Pennsylvania,Pittsburgh,"125 Parkfield St",0,0,0,0,1,N/A
2209610,"January 11, 2022","New Mexico",Albuquerque,"1505 Candelaria Rd NW",0,0,0,0,0,N/A
2210361,"January 11, 2022",Maryland,"Silver Spring","12401 Dalewood Dr",0,0,0,0,1,N/A
2209278,"January 10, 2022",Tennessee,Memphis,"4080 Kirby Pkwy",0,0,0,0,1,N/A
2209247,"January 10, 2022",Texas,Sherman,"1701 Gallagher Dr",0,0,0,0,0,N/A
2209114,"January 10, 2022",Texas,Arlington,"2000 Sam Houston Dr",0,0,0,0,0,N/A
2207822,"January 9, 2022","New York","Corona (Queens)","101-01 Rockaway Blvd",0,0,0,0,1,N/A
2209410,"January 7, 2022",Kansas,Topeka,"731 SW Fairlawn Rd",0,0,0,0,1,N/A
2205656,"January 6, 2022",Missouri,"Saint Louis","1731 S Broadway St",0,0,0,0,0,N/A
2213167,"January 6, 2022",Ohio,Canton,"1801 Schneider St. NE",0,0,0,0,1,N/A
2205075,"January 5, 2022","South Carolina",Swansea,"1195 IW Hutto Rd",0,0,0,0,1,N/A
2204300,"January 4, 2022",Kentucky,Louisville,"5901 Greenwood Rd",0,0,0,0,1,N/A
2204165,"January 4, 2022",Iowa,Dyersville,"203 2nd St SW",0,0,0,0,1,N/A
2204018,"January 4, 2022",Illinois,Rockford,"5110 Auburn St",2,0,0,0,3,N/A
2200505,"December 30, 2021",Tennessee,Nashville,"4820 Franklin Pike",0,0,0,0,2,N/A
2200745,"December 29, 2021","North Carolina",Salisbury,"2300 W Innes St",2,0,0,0,2,N/A
2194948,"December 21, 2021",Indiana,Lafayette,"4951 US-231",0,0,0,0,1,N/A
2195935,"December 20, 2021",Wisconsin,"Green Bay","1415 E Walnut St",0,0,0,0,2,N/A
2191898,"December 17, 2021",Virginia,Richmond,"302 Azalea Ave",0,0,0,0,1,N/A
2191688,"December 17, 2021",Texas,Abilene,"2650 S 32nd St",0,0,0,0,0,N/A
2191673,"December 17, 2021",Iowa,"Cedar Rapids","620 10th St SE",0,0,0,0,1,N/A
2191667,"December 17, 2021",Tennessee,Hendersonville,"204 Dolphus Dr",0,0,0,0,1,N/A
2191652,"December 17, 2021",Utah,"Salt Lake City","840 S 1300 E",0,0,0,0,1,N/A
2191524,"December 17, 2021",Florida,"Hollywood (Miramar)","3601 SW 89th Ave",0,0,0,0,1,N/A
2191792,"December 16, 2021","South Carolina",Columbia,"4800 Monticello Rd",0,0,0,0,1,N/A
2191127,"December 16, 2021",Illinois,Evanston,"1600 Dodge Ave",0,0,0,0,0,N/A
2191050,"December 16, 2021","New York",Buffalo,"2885 Main St",0,0,0,0,1,N/A
2190937,"December 16, 2021",Ohio,Blanchester,"953 Cherry St",0,0,0,0,0,N/A
2191234,"December 16, 2021",Washington,Lynnwood,"6002 168th St SW",0,0,0,0,1,N/A
2190227,"December 15, 2021",Texas,"San Antonio","9411 Military Dr W",0,0,0,0,0,N/A
2190956,"December 15, 2021",Florida,"Lake Wales","1 Highlander Way",0,0,0,0,1,N/A
2193325,"December 15, 2021",Massachusetts,Worcester,"299 Highland St",0,0,0,0,0,N/A
2190490,"December 15, 2021",Kentucky,Irvine,"51 Patriot Drive",0,0,0,0,1,N/A
